"ID"	"ID_SwissFIR"	"Category"	"Density"	"Matrix_unit_Density"	"Energy_kilojoules"	"Energy_kilocalories"	"Fat_total"	"Fatty_acids_saturated"	"Fatty_acids_monounsaturated"	"Fatty_acids_polyunsaturated"	"Cholesterol"	"Carbohydrates_available"	"Sugars"	"Starch"	"Dietary_fibres"	"Protein"	"Salt_NaCl"	"Alcohol"	"Water"	"Vitamin_A_activity_RE"	"Vitamin_A_activity_RAE"	"All-trans_retinol_equivalents"	"Beta-carotene_activity"	"Beta-carotene"	"Vitamin_B1_thiamine"	"Vitamin_B2_riboflavin"	"Vitamin_B6_pyridoxine"	"Vitamin_B12_cobalamin"	"Niacin"	"Folate"	"Panthotenic_acid"	"Vitamin_C_ascorbic_acid"	"Vitamin_D_calciferol"	"Vitamin_E_activity"	"Potassium_K"	"Sodium_Na"	"Chloride_Cl"	"Calcium_Ca"	"Magnesium_Mg"	"Phosphorus_P"	"Iron_Fe"	"Iodide_I"	"Zinc_Zn"	"Selenium_Se"	"Record_has_changed"	"FileVersion"	"Branded"	"Language"
43	812088	62	0	0	532.00	127.00	4.90	1.70	2.50	0.60	65.00	0.00	0.00	0.00	0.00	20.60	0.10	0.00	73.60	3.00	3.00	3.00	0.00	0.00	0.84	0.16	0.54	0.70	0.00	2.00	0.89	0.00	0.40	0.27	350.00	45.00	66.00	3.70	19.00	190.00	0.70	1.10	2.50	0.00	0	200	0	0.00
45	821008	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.90	0.20	44.00	5.50	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
47	821010	77	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	7.00	1.00	0.00	0.00	0.00	0.00	0.00	0	200	0	0.00
48	821020	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.40	0.30	51.00	12.00	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
49	821023	48	1	0	3070.00	746.00	82.30	49.40	19.30	3.80	241.00	0.70	0.60	0.00	0.00	0.70	0.00	0.00	16.40	874.00	843.00	812.00	374.00	370.00	0.00	0.04	0.00	0.04	0.04	0.00	0.06	0.00	1.10	1.77	21.00	0.00	13.00	18.00	1.50	22.00	0.00	8.00	0.00	0.00	0	200	0	0.00
50	821024	48	1	0	3640.00	885.00	98.30	58.90	23.10	4.50	282.00	0.00	0.00	0.00	0.00	0.10	0.00	0.00	1.10	782.00	766.00	749.00	199.00	199.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.60	1.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	200	0	0.00
51	821025	48	1	0	3060.00	745.00	82.20	49.30	19.30	3.80	221.00	0.70	0.60	0.00	0.00	0.50	0.00	0.00	16.60	856.00	825.00	794.00	374.00	370.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	1.30	1.75	20.00	0.00	12.00	16.00	1.40	21.00	0.00	0.00	0.00	0.00	0	200	0	0.00
52	821027	111	1	0	277.00	66.00	3.60	2.20	0.90	0.20	11.00	4.50	4.50	0.00	0.00	3.90	0.10	0.00	85.60	39.00	37.00	36.00	18.00	18.00	0.02	0.18	0.04	0.30	0.09	5.00	0.33	2.00	0.10	0.10	170.00	49.00	120.00	140.00	12.00	110.00	0.00	16.00	0.40	0.00	0	200	0	0.00
53	821028	111	1	0	424.00	101.00	2.70	1.60	0.60	0.10	8.00	15.20	14.30	0.10	0.90	3.40	0.10	0.00	76.80	29.00	27.00	26.00	18.00	18.00	0.01	0.15	0.04	0.27	0.15	13.60	0.25	12.30	0.10	0.10	150.00	42.00	99.00	110.00	11.00	97.00	0.10	5.50	0.40	0.00	0	200	0	0.00
54	821029	111	1	0	505.00	120.00	3.90	2.40	0.90	0.20	11.00	16.90	15.50	0.50	0.80	3.90	0.10	0.00	73.50	31.00	30.00	29.00	14.00	14.00	0.01	0.12	0.06	0.30	0.09	9.00	0.30	0.00	0.10	0.43	200.00	44.00	110.00	130.00	18.00	110.00	0.30	6.00	0.50	0.00	0	200	0	0.00
55	821030	111	1	0	497.00	119.00	4.60	2.50	1.60	0.40	11.00	15.00	14.00	0.10	0.90	3.80	0.10	0.00	74.70	32.00	29.00	27.00	30.00	0.00	0.01	0.13	0.07	0.40	0.09	9.00	0.31	0.00	0.10	0.78	150.00	46.00	99.00	110.00	16.00	100.00	0.10	6.50	0.50	0.00	0	200	0	0.00
56	821031	111	1	0	413.00	98.00	3.00	1.80	0.70	0.10	9.00	14.00	13.10	0.00	0.00	3.70	0.10	0.00	77.60	24.00	23.00	22.00	14.00	14.00	0.02	0.14	0.03	0.40	0.09	13.00	0.34	0.00	0.10	0.08	130.00	45.00	110.00	130.00	11.00	100.00	0.00	6.50	0.50	0.00	0	200	0	0.00
57	821032	111	1	0	417.00	99.00	3.10	1.90	0.70	0.10	9.00	14.10	13.20	0.00	0.00	3.70	0.10	0.00	77.40	28.00	27.00	26.00	14.00	14.00	0.01	0.22	0.12	0.15	0.11	10.30	0.26	0.00	0.10	0.09	170.00	42.00	110.00	130.00	13.00	100.00	0.10	6.00	0.40	0.00	0	200	0	0.00
58	821034	111	0	0	276.00	66.00	3.60	2.20	0.90	0.20	11.00	4.50	4.50	0.00	0.00	4.00	0.10	0.00	85.50	40.00	38.00	37.00	16.00	15.00	0.02	0.13	0.04	0.50	0.09	5.00	0.33	0.00	0.20	0.11	180.00	45.00	120.00	150.00	12.00	110.00	0.00	7.50	0.50	0.00	0	200	0	0.00
59	821035	69	1	1	236.00	56.00	2.80	1.70	0.70	0.10	11.00	4.70	4.70	0.00	0.00	3.10	0.10	0.00	88.40	35.00	33.00	32.00	15.00	14.00	0.02	0.19	0.02	0.27	0.10	5.10	0.30	0.60	0.00	0.07	160.00	39.00	96.00	120.00	10.00	90.00	0.00	9.20	0.40	1.20	0	200	0	0.00
60	821036	48	1	0	3070.00	747.00	82.50	49.50	19.40	3.80	246.00	0.60	0.50	0.00	0.00	0.40	0.00	0.00	16.50	856.00	825.00	794.00	374.00	370.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	1.30	2.20	18.00	0.00	11.00	12.00	1.00	18.00	0.00	0.00	0.00	0.00	0	200	0	0.00
61	821037	69	1	1	238.00	57.00	2.80	1.70	0.70	0.10	11.00	4.60	4.60	0.00	0.00	3.30	0.10	0.00	88.40	34.00	33.00	32.00	14.00	14.00	0.02	0.19	0.03	0.16	0.12	4.30	0.37	0.50	0.10	0.09	160.00	38.00	96.00	120.00	10.00	94.00	0.00	10.00	0.40	1.20	0	200	0	0.00
62	821038	69	1	1	282.00	68.00	4.00	2.40	0.90	0.20	15.00	4.70	4.70	0.00	0.00	3.20	0.10	0.00	87.30	49.00	47.00	46.00	17.00	17.00	0.02	0.21	0.03	0.33	0.10	5.10	0.32	1.00	0.10	0.11	160.00	39.00	96.00	120.00	10.00	92.00	0.00	10.00	0.40	1.20	0	200	0	0.00
63	821039	69	1	1	284.00	68.00	4.10	2.50	1.00	0.20	16.00	4.60	4.60	0.00	0.00	3.20	0.10	0.00	87.20	47.00	46.00	44.00	18.00	19.00	0.02	0.22	0.03	0.16	0.12	4.30	0.37	1.00	0.10	0.13	160.00	39.00	95.00	120.00	10.00	91.00	0.00	9.50	0.40	1.10	0	200	0	0.00
64	821040	69	1	1	139.00	33.00	0.10	0.10	0.00	0.00	0.00	4.70	4.70	0.00	0.00	3.30	0.10	0.00	90.80	2.00	2.00	2.00	1.00	1.00	0.02	0.16	0.03	0.10	0.10	5.00	0.28	0.60	0.00	0.00	160.00	39.00	96.00	130.00	11.00	97.00	0.00	3.10	0.40	0.00	0	200	0	0.00
65	821041	67	1	0	1370.00	334.00	34.80	20.90	8.20	1.60	101.00	3.10	3.10	0.00	0.00	2.00	0.10	0.00	59.40	380.00	368.00	356.00	143.00	143.00	0.02	0.13	0.03	0.21	0.08	7.00	0.31	0.70	0.50	0.84	120.00	35.00	69.00	71.00	6.20	71.00	0.10	7.00	0.20	0.00	0	200	0	0.00
66	821042	67	1	0	1380.00	335.00	34.90	20.90	8.20	1.60	101.00	3.10	3.10	0.00	0.00	2.00	0.10	0.00	59.20	402.00	390.00	378.00	143.00	143.00	0.02	0.12	0.02	0.16	0.05	1.50	0.33	0.00	0.60	0.77	110.00	25.00	69.00	71.00	6.30	68.00	0.00	6.10	0.20	0.00	0	200	0	0.00
67	821043	67	1	0	1130.00	274.00	27.90	16.70	6.60	1.30	82.00	3.30	3.30	0.00	0.00	2.30	0.10	0.00	65.80	290.00	281.00	272.00	110.00	110.00	0.02	0.15	0.03	0.26	0.07	6.80	0.45	0.90	0.40	0.62	130.00	35.00	69.00	78.00	7.00	64.00	0.00	12.00	0.20	0.00	0	200	0	0.00
68	821044	67	1	0	1030.00	251.00	25.10	15.10	5.90	1.20	71.00	3.70	3.70	0.00	0.00	2.50	0.10	0.00	67.80	278.00	269.00	260.00	110.00	110.00	0.02	0.13	0.02	0.26	0.07	2.70	0.45	0.00	0.40	0.69	140.00	34.00	69.00	91.00	8.60	74.00	0.00	12.00	0.30	0.00	0	200	0	0.00
69	821045	67	1	0	664.00	161.00	15.00	9.00	3.50	0.70	50.00	3.80	3.80	0.00	0.00	2.60	0.20	0.00	77.50	151.00	145.00	138.00	80.00	80.00	0.02	0.14	0.02	0.50	0.10	2.70	0.40	1.00	0.30	0.34	140.00	77.00	70.00	96.00	8.20	91.00	0.00	11.00	0.30	0.00	0	200	0	0.00
70	821046	42	0	0	758.00	183.00	15.60	9.40	3.70	0.70	53.00	3.70	3.20	0.00	0.00	6.90	0.10	0.00	72.80	164.00	160.00	156.00	49.00	49.00	0.02	0.30	0.03	0.38	0.28	16.70	0.26	0.40	0.20	0.40	120.00	29.00	86.00	93.00	8.10	110.00	0.00	8.50	0.30	0.00	0	200	0	0.00
71	821047	42	0	0	257.00	61.00	0.20	0.10	0.00	0.00	0.00	4.20	3.50	0.00	0.00	10.60	0.10	0.00	83.80	3.00	3.00	3.00	1.00	1.00	0.01	0.39	0.04	0.42	0.31	19.40	0.29	0.10	0.00	0.00	140.00	33.00	100.00	110.00	9.90	150.00	0.00	27.00	0.50	0.00	0	200	0	0.00
72	821053	102	1	1	167.00	40.00	2.20	0.30	0.40	1.10	0.00	0.80	0.80	0.00	0.60	3.90	0.10	0.00	100.40	0.00	0.00	0.00	2.00	2.00	0.09	0.01	0.05	0.00	0.19	28.20	0.10	0.00	0.00	0.23	120.00	26.00	7.60	13.00	17.00	54.00	0.40	2.20	0.30	0.00	0	200	0	0.00
73	821054	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.60	2.00	36.00	7.00	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
82	821154	46	0	0	1060.00	256.00	19.50	11.40	6.00	0.70	46.00	0.70	0.70	0.00	0.00	19.50	0.40	0.00	58.80	205.00	194.00	183.00	130.00	130.00	0.03	0.27	0.07	1.40	0.40	16.00	0.14	0.00	0.30	0.39	8.00	140.00	810.00	340.00	10.00	350.00	0.10	4.80	2.60	0.00	0	200	0	0.00
99	822033	111	1	0	401.00	95.00	3.30	0.00	0.00	0.00	0.00	13.10	12.40	0.00	0.00	3.40	0.10	0.00	78.20	34.00	33.00	32.00	14.00	14.00	0.01	0.16	0.18	0.30	0.10	10.30	0.29	0.00	0.10	0.12	200.00	42.00	110.00	120.00	18.00	100.00	0.20	6.00	0.50	0.00	0	200	0	0.00
104	822055	113	1	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.40	1.60	30.00	7.50	0.00	0.00	0.00	0.00	0.00	0	200	1	0.00
191	822155	48	1	0	1610.00	391.00	39.80	24.10	12.00	1.50	140.00	3.50	3.50	0.00	0.00	4.80	0.30	0.00	51.90	360.00	340.00	320.00	240.00	240.00	0.03	0.01	0.02	0.50	0.97	10.00	0.35	0.00	1.40	1.00	160.00	120.00	120.00	120.00	14.00	90.00	0.00	3.50	0.40	0.00	0	200	0	0.00
193	831001	65	0	0	698.00	167.00	8.20	1.80	2.70	2.70	50.00	0.00	0.00	0.00	0.00	23.20	4.10	0.00	62.50	7.00	7.00	7.00	0.00	0.00	0.25	0.16	0.64	4.30	8.70	3.00	0.71	0.00	6.30	1.80	410.00	1660.00	0.00	10.00	27.00	310.00	0.00	56.00	0.40	0.00	0	200	0	0.00
194	831003	65	0	0	834.00	200.00	13.40	2.20	4.90	2.50	66.00	0.00	0.00	0.00	0.00	19.90	0.10	0.00	67.00	11.00	11.00	11.00	0.00	0.00	0.21	0.14	0.50	6.90	8.20	13.00	2.00	1.00	8.30	1.40	440.00	57.00	0.00	12.00	28.00	250.00	0.40	44.00	0.40	0.00	0	200	0	0.00
195	831009	60	0	0	2240.00	537.00	31.10	19.30	10.40	1.20	12.00	56.90	55.20	0.60	1.90	6.50	0.50	0.00	1.30	65.00	62.00	59.00	36.00	36.00	0.09	0.40	0.04	0.00	0.40	7.00	0.19	2.80	0.00	0.25	640.00	190.00	130.00	250.00	55.00	240.00	2.10	17.00	1.60	0.00	0	200	0	0.00
196	831010	60	0	0	2240.00	537.00	31.80	19.70	11.00	1.10	1.00	53.40	50.00	2.30	7.00	5.70	0.00	0.00	0.70	5.00	2.00	0.00	29.00	25.00	0.08	0.15	0.05	0.00	0.60	7.00	0.19	0.00	0.00	0.00	830.00	15.00	100.00	48.00	120.00	140.00	6.70	2.30	2.20	0.00	0	200	0	0.00
197	831011	60	0	0	2370.00	567.00	35.20	21.90	11.70	1.30	16.00	55.80	55.30	0.00	0.20	6.70	0.30	0.00	1.30	9.00	9.00	9.00	0.00	0.00	0.06	0.28	0.06	0.56	0.75	7.00	0.61	2.10	0.00	0.96	330.00	110.00	0.00	260.00	12.00	180.00	0.30	4.90	0.70	0.00	0	200	0	0.00
198	831012	29	0	0	1600.00	381.00	7.50	1.00	3.00	3.00	0.00	59.50	1.00	58.00	10.50	13.50	0.10	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.42	0.13	0.10	0.00	0.80	47.20	0.69	0.00	0.00	0.75	400.00	20.00	61.00	53.00	120.00	410.00	3.80	0.50	3.00	0.00	0	200	0	0.00
202	831069	39	0	0	1490.00	354.00	10.70	5.60	3.20	0.70	112.00	56.50	22.90	33.60	2.80	6.40	0.10	0.00	26.90	113.00	107.00	102.00	63.00	0.00	0.13	0.11	0.12	0.00	0.63	33.00	0.00	0.00	0.40	0.62	230.00	38.00	0.00	150.00	0.00	130.00	3.00	0.00	0.60	0.00	0	200	0	0.00
203	831070	45	0	0	1440.00	339.00	1.70	0.30	0.20	0.90	0.00	64.60	0.60	63.50	5.70	13.50	0.00	0.00	11.30	0.00	0.00	0.00	0.00	0.00	0.41	0.07	0.11	0.00	1.42	22.00	0.56	0.00	0.00	0.39	200.00	2.60	40.00	24.00	54.00	210.00	2.20	1.40	1.90	0.00	0	200	0	0.00
204	831071	45	0	0	1460.00	344.00	1.30	0.30	0.20	0.70	0.00	69.50	0.30	68.50	3.20	12.00	0.00	0.00	15.10	0.00	0.00	0.00	0.00	0.00	0.21	0.04	0.16	0.00	0.80	16.00	0.48	0.00	0.00	0.29	180.00	2.10	45.00	11.00	34.00	120.00	1.50	0.90	1.10	0.00	0	200	0	0.00
205	831072	45	0	0	1470.00	346.00	1.10	0.30	0.10	0.60	0.00	71.00	0.30	70.00	3.20	11.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	0.16	0.01	0.05	0.00	0.70	10.00	0.33	0.00	0.00	0.18	170.00	1.50	50.00	5.00	14.00	62.00	0.60	0.70	0.50	2.30	0	200	0	0.00
206	831073	45	0	0	1430.00	338.00	2.00	0.30	0.20	1.50	0.00	61.00	1.00	60.00	11.00	13.50	0.00	0.00	13.40	1.00	0.00	0.00	5.00	5.00	0.47	0.17	0.46	0.00	5.00	50.00	1.20	0.00	0.00	1.60	390.00	17.00	37.00	26.00	130.00	350.00	5.00	2.40	3.40	0.00	0	200	0	0.00
207	831074	45	0	0	1440.00	340.00	1.50	0.20	0.20	0.70	0.00	66.20	0.50	65.20	5.00	13.00	0.00	0.00	15.40	0.00	0.00	0.00	0.00	0.00	0.26	0.06	0.28	0.00	0.89	22.00	0.63	0.00	0.00	0.40	190.00	0.00	40.00	17.00	53.00	180.00	2.40	1.10	1.70	0.00	0	200	0	0.00
208	831076	48	1	0	2980.00	724.00	80.00	22.30	37.30	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	20.00	860.00	830.00	800.00	360.00	360.00	0.01	0.03	0.00	0.10	0.21	2.00	0.08	0.00	5.00	20.00	42.00	67.00	100.00	10.00	1.80	23.00	0.10	1.50	0.00	0.00	0	200	0	0.00
210	832002	65	0	0	760.00	182.00	11.50	1.80	4.40	1.90	50.00	0.00	0.00	0.00	0.00	19.70	0.20	0.00	65.00	0.00	0.00	0.00	0.00	0.00	0.20	0.15	0.60	6.90	7.00	13.00	2.00	0.00	8.40	1.30	480.00	63.00	0.00	8.00	30.00	260.00	0.40	53.00	0.40	0.00	0	200	0	0.00
211	832004	80	0	0	425.00	101.00	2.70	0.60	0.60	0.60	54.00	0.00	0.00	0.00	0.00	19.20	0.10	0.00	76.60	13.00	13.00	13.00	0.00	0.00	0.07	0.07	0.45	1.00	4.00	10.00	0.00	0.00	22.10	1.30	400.00	20.00	0.00	34.00	26.00	230.00	0.40	1.50	0.60	21.00	0	200	0	0.00
269	832075	7	0	0	2680.00	649.00	55.20	4.20	34.80	13.50	0.00	7.20	4.60	0.60	10.50	25.60	0.80	0.00	2.80	0.00	0.00	0.00	1.00	1.00	0.09	0.78	0.12	0.00	3.67	27.00	0.23	0.00	0.00	25.97	670.00	330.00	1190.00	240.00	270.00	470.00	3.30	2.40	3.10	0.00	0	200	0	0.00
270	841001	5	0	0	2680.00	648.00	59.50	4.20	46.60	6.50	0.00	6.90	4.30	1.40	9.70	16.40	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	0.27	0.05	0.50	0.00	1.32	41.00	1.19	2.00	0.00	27.20	720.00	0.90	11.00	160.00	160.00	320.00	3.60	6.50	2.90	0.00	0	200	0	0.00
271	841002	5	0	0	3080.00	747.00	70.80	6.30	11.90	49.40	0.00	7.00	2.00	1.50	6.70	17.00	0.00	0.00	4.10	0.00	0.00	0.00	0.00	0.00	0.43	0.14	0.41	0.10	1.30	137.00	1.74	2.10	0.00	3.72	420.00	0.30	23.00	78.00	140.00	360.00	3.00	2.00	4.00	0.00	0	200	0	0.00
272	841004	5	0	0	845.00	200.00	1.50	0.30	0.70	0.70	0.00	42.40	5.00	21.10	1.40	3.40	0.00	0.00	50.70	10.00	5.00	0.00	60.00	0.00	0.24	0.11	0.35	0.00	1.10	58.00	0.48	33.00	0.00	0.50	380.00	0.60	13.00	18.00	31.00	59.00	2.10	0.10	1.00	0.00	0	200	0	0.00
273	841005	5	0	0	2450.00	593.00	49.90	3.80	31.60	13.30	1.00	4.00	3.90	4.00	13.00	25.50	0.00	0.00	11.70	0.00	0.00	0.00	0.00	0.00	0.19	0.44	0.15	0.00	2.10	48.00	0.46	0.00	0.00	29.61	760.00	1.30	40.00	270.00	240.00	510.00	4.80	2.00	6.00	0.00	0	200	0	0.00
274	841007	5	0	0	2460.00	594.00	45.40	5.60	23.80	13.70	0.00	17.60	7.70	1.70	10.00	23.80	0.00	0.00	3.90	35.00	18.00	0.00	211.00	211.00	0.50	0.30	0.25	0.00	1.00	58.00	0.52	1.00	0.00	29.80	500.00	9.00	40.00	65.00	120.00	160.00	7.00	11.00	3.30	0.00	0	200	0	0.00
275	841008	5	0	0	2520.00	606.00	45.20	7.80	23.80	7.80	0.00	26.60	5.90	23.50	3.60	21.50	0.00	0.00	5.20	0.00	0.00	0.00	0.00	0.00	0.42	0.06	0.42	0.00	1.10	25.00	0.86	0.50	0.00	6.33	660.00	9.20	18.00	40.00	270.00	540.00	5.20	10.00	4.00	0.00	0	200	0	0.00
276	841010	5	0	0	2550.00	615.00	49.10	8.70	16.20	21.00	0.00	4.70	1.40	1.50	6.00	35.60	0.00	0.00	5.60	38.00	19.00	0.00	228.00	228.00	0.21	0.32	0.22	0.00	1.70	58.00	0.34	2.00	0.00	56.44	950.00	9.90	80.00	78.00	530.00	1100.00	9.10	12.00	8.20	0.00	0	200	0	0.00
277	841011	5	0	0	1950.00	472.00	33.60	2.90	6.10	23.10	0.00	10.80	1.60	0.00	27.30	17.90	0.10	0.00	6.40	0.00	0.00	0.00	0.00	0.00	1.64	0.16	0.47	0.00	3.10	87.00	0.99	1.00	0.00	14.38	680.00	40.00	60.00	240.00	320.00	530.00	6.30	10.00	4.30	0.00	0	200	0	0.00
278	841012	7	0	0	2620.00	634.00	52.10	4.00	32.40	13.00	0.00	10.30	4.90	0.70	10.90	25.40	0.80	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.07	0.86	0.13	0.00	3.90	33.00	0.23	0.00	0.00	27.45	750.00	340.00	1190.00	270.00	290.00	490.00	4.50	2.40	3.50	0.00	0	200	0	0.00
279	841013	5	0	0	2860.00	693.00	66.50	15.60	20.30	27.30	0.00	3.20	2.30	0.50	7.00	17.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.80	0.03	0.17	0.00	0.30	13.00	0.27	0.00	0.00	14.20	590.00	0.70	57.00	160.00	350.00	650.00	3.10	2.50	4.30	0.00	0	200	0	0.00
280	841014	5	0	0	2490.00	602.00	49.80	9.20	22.60	18.00	0.00	11.70	0.40	0.80	11.80	20.90	0.00	0.00	4.70	1.00	1.00	0.00	6.00	6.00	0.69	0.09	0.40	0.00	5.80	115.00	0.29	0.00	0.00	1.68	500.00	7.70	10.00	940.00	330.00	570.00	8.60	10.00	8.50	0.00	0	200	0	0.00
281	841015	5	0	0	2660.00	641.00	53.00	5.10	20.30	25.40	0.00	12.00	2.10	9.40	8.00	25.10	0.00	0.00	4.50	5.00	3.00	0.00	30.00	30.00	1.48	0.36	1.34	0.00	8.30	227.00	1.13	1.00	0.00	34.50	750.00	3.60	50.00	92.00	330.00	670.00	5.00	5.00	5.80	0.00	0	200	0	0.00
282	842003	5	0	0	2490.00	601.00	48.50	11.60	21.80	13.40	0.00	11.20	4.00	6.70	7.60	26.10	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.63	0.09	0.59	0.00	12.00	240.00	2.44	0.00	0.00	5.54	710.00	18.00	7.00	65.00	160.00	380.00	6.00	3.20	4.00	0.00	0	200	0	0.00
283	842006	5	0	0	2560.00	616.00	44.90	4.90	18.80	34.10	0.00	13.90	5.20	1.40	3.70	37.30	0.00	0.00	5.10	0.00	0.00	0.00	0.00	0.00	1.50	0.28	0.01	0.00	4.40	34.00	0.31	3.00	0.00	12.50	830.00	4.60	41.00	21.00	400.00	700.00	7.80	0.20	9.00	0.00	0	200	0	0.00
284	842009	5	0	0	1980.00	479.00	42.00	37.00	2.10	0.60	0.00	16.00	5.00	0.00	9.50	4.60	0.00	0.00	23.10	0.00	0.00	0.00	0.00	0.00	0.04	0.01	0.05	0.00	0.60	25.00	0.25	3.00	0.00	0.44	15.00	6.00	270.00	13.00	38.00	120.00	0.50	0.80	0.20	0.00	0	200	0	0.00
285	851001	65	0	0	323.00	76.00	0.40	0.10	0.00	0.20	59.00	0.00	0.00	0.00	0.00	18.10	0.10	0.00	81.10	2.00	2.00	2.00	0.00	0.00	0.05	0.05	0.14	1.40	2.10	11.00	0.00	0.00	1.80	0.70	410.00	53.00	0.00	13.00	23.00	200.00	0.20	160.00	0.40	23.00	0	200	0	0.00
289	851005	80	0	0	533.00	127.00	7.00	1.70	2.20	2.50	0.00	0.00	0.00	0.00	0.00	16.00	0.10	0.00	75.30	12.00	12.00	12.00	0.00	0.00	0.08	0.06	0.54	5.00	0.00	0.00	0.00	0.00	0.00	0.65	470.00	40.00	0.00	14.00	30.00	220.00	2.00	14.00	0.40	0.00	0	200	0	0.00
290	851006	58	0	0	589.00	142.00	10.30	2.60	3.80	1.80	457.00	0.30	0.30	0.00	0.00	11.90	0.40	0.00	76.20	150.00	149.00	148.00	13.00	4.00	0.10	0.31	0.10	1.37	0.05	67.00	2.26	0.00	2.90	0.34	120.00	140.00	180.00	53.00	8.60	210.00	1.80	32.00	1.50	21.00	0	200	0	0.00
348	1000809	21	0	0	89.00	21.00	0.30	0.10	0.10	0.10	0.00	3.20	3.20	0.00	1.20	0.80	0.00	0.00	93.80	76.00	38.00	0.00	456.00	432.00	0.05	0.04	0.08	0.00	0.60	24.00	0.30	20.60	0.00	1.00	220.00	1.60	30.00	8.50	6.30	17.00	0.20	1.10	0.10	0.00	0	200	0	0.00
349	1000810	21	0	0	96.00	23.00	0.20	0.00	0.00	0.10	0.00	3.10	2.80	0.30	2.40	1.00	0.00	0.00	92.70	8.00	4.00	0.00	50.00	50.00	0.04	0.03	0.08	0.00	0.60	19.00	0.25	1.90	0.00	0.03	260.00	3.00	55.00	10.00	13.00	21.00	0.30	0.20	0.10	0.00	0	200	0	0.00
350	1000811	21	0	0	110.00	26.00	0.30	0.10	0.00	0.20	0.00	2.30	2.00	0.30	2.40	2.40	0.00	0.00	91.90	0.00	0.00	0.00	2.00	2.00	0.06	0.08	0.15	0.00	0.60	83.00	0.74	59.90	0.00	0.20	320.00	14.00	19.00	20.00	15.00	48.00	0.50	0.60	0.30	0.00	0	200	0	0.00
351	1000812	21	0	0	131.00	31.00	0.40	0.10	0.10	0.20	0.00	2.40	2.30	0.10	3.00	3.00	0.00	0.00	90.70	92.00	46.00	0.00	550.00	550.00	0.09	0.13	0.19	0.00	1.00	68.70	0.78	113.10	0.00	1.00	370.00	13.00	78.00	93.00	25.00	67.00	1.40	15.00	0.50	0.00	0	200	0	0.00
352	1000813	21	0	0	95.00	23.00	0.30	0.00	0.00	0.00	0.00	2.30	0.10	2.20	3.30	1.10	0.00	0.00	92.20	23.00	12.00	0.00	140.00	0.00	0.05	0.02	0.04	0.00	0.70	55.00	0.20	6.30	0.00	6.00	470.00	15.00	27.00	37.00	12.00	38.00	0.50	5.00	0.30	0.00	0	200	0	0.00
353	1000814	21	0	0	129.00	31.00	0.20	0.10	0.00	0.10	0.00	3.60	2.20	1.40	3.10	2.10	0.00	0.00	90.30	64.00	32.00	0.00	383.00	306.00	0.08	0.10	0.14	0.00	0.70	70.00	0.90	16.00	0.00	0.24	240.00	4.00	13.00	56.00	28.00	38.00	1.00	3.00	0.30	0.00	0	200	0	0.00
354	1000815	21	0	0	57.00	14.00	0.10	0.00	0.00	0.00	0.00	2.00	1.90	0.10	0.80	0.70	0.00	0.00	96.00	49.00	25.00	0.00	295.00	222.00	0.02	0.02	0.03	0.00	0.20	13.00	0.22	8.60	0.00	0.09	140.00	0.90	37.00	15.00	10.00	18.00	0.20	2.90	0.10	0.00	0	200	0	0.00
