ID	ID V 4.0	ID SwissFIR	Nome	Sinonimi	Categoria	Densità	Unità di riferimento	Energia, kilojoules	Deduzione del valore	Fonte	Energia, calorie	Deduzione del valore	Fonte	Lipidi, totali (g)	Deduzione del valore	Fonte	Acidi grassi, saturi (g)	Deduzione del valore	Fonte	Acidi grassi, monoinsaturi (g)	Deduzione del valore	Fonte	Acidi grassi, polinsaturi (g)	Deduzione del valore	Fonte	Colesterolo (mg)	Deduzione del valore	Fonte	Glucidi, disponibili (g)	Deduzione del valore	Fonte	Zuccheri (g)	Deduzione del valore	Fonte	Amido (g)	Deduzione del valore	Fonte	Fibra alimentare (g)	Deduzione del valore	Fonte	Proteine (g)	Deduzione del valore	Fonte	Sale (NaCl) (g)	Deduzione del valore	Fonte	Alcool (g)	Deduzione del valore	Fonte	Acqua (g)	Deduzione del valore	Fonte	Attività di vitamina A, RE (µg-RE)	Deduzione del valore	Fonte	Attività di vitamina A, RAE (µg-RE)	Deduzione del valore	Fonte	Equivalenti di all-trans-retinolo (µg-RE)	Deduzione del valore	Fonte	Attività di beta-carotene (µg-BCE)	Deduzione del valore	Fonte	Beta-carotene (µg)	Deduzione del valore	Fonte	Vitamina B1 (tiamina) (mg)	Deduzione del valore	Fonte	Vitamina B2 (riboflavina) (mg)	Deduzione del valore	Fonte	Vitamina B6 (piridossina) (mg)	Deduzione del valore	Fonte	Vitamina B12 (cobalamina) (µg)	Deduzione del valore	Fonte	Niacina (mg)	Deduzione del valore	Fonte	Folati (µg)	Deduzione del valore	Fonte	Acido pantotenico (mg)	Deduzione del valore	Fonte	Vitamina C (acido ascorbico) (mg)	Deduzione del valore	Fonte	Vitamina D (calciferolo) (µg)	Deduzione del valore	Fonte	Attività di vitamina E (mg-ATE)	Deduzione del valore	Fonte	Potassio (K) (mg)	Deduzione del valore	Fonte	Sodio (Na) (mg)	Deduzione del valore	Fonte	Cloro (Cl) (mg)	Deduzione del valore	Fonte	Calcio (Ca) (mg)	Deduzione del valore	Fonte	Magnesio (Mg) (mg)	Deduzione del valore	Fonte	Fosforo (P) (mg)	Deduzione del valore	Fonte	Ferro (Fe) (mg)	Deduzione del valore	Fonte	Iodio (I) (µg)	Deduzione del valore	Fonte	Zinco (Zn)  (mg)	Deduzione del valore	Fonte	Selenio (Se) (µg)	Deduzione del valore	Fonte	Voce modificata
1584			Risotto senza formaggio, cotto		Prodotti a base di cereali, legumi e patate/Riso		per 100 g di parte edibile	529	Calcolo automatizzato		125	Calcolo automatizzato		1.5	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		25.1	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		24.3	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		2.4	Calcolo in base agli ingredienti		0.6	Calcolo automatizzato		0	Calcolo in base agli ingredienti		70.6	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.01	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.47	Calcolo in base agli ingredienti		4.6	Calcolo in base agli ingredienti		0.11	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.32	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		250	Calcolo in base agli ingredienti		380	Calcolo in base agli ingredienti		8.6	Calcolo in base agli ingredienti		8.8	Calcolo in base agli ingredienti		38	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		nd			No
1189	4712		Ristretto crema, non zuccherato		Bevande analcoliche/Caffè		per 100 g di parte edibile	194	Calcolo automatizzato		47	Calcolo automatizzato		4.3	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		14	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		93.6	Calcolo automatizzato		43	Calcolo automatizzato		41	Calcolo automatizzato		39	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0.01	Calcolo in base agli ingredienti		0.14	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		59	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		21	Calcolo in base agli ingredienti		33	Calcolo in base agli ingredienti		4.7	Calcolo in base agli ingredienti		28	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		3.2	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		nd			Si
1675			Riz Casimir con pollo, preparato		Cibi/Altri cibi salati/saporiti		per 100 g di parte edibile	536	Calcolo automatizzato		127	Calcolo automatizzato		3.4	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		16.1	Calcolo in base agli ingredienti		3.4	Calcolo in base agli ingredienti		11.8	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		7.6	Calcolo in base agli ingredienti		0.7	Calcolo automatizzato		0	Calcolo in base agli ingredienti		72	Calcolo automatizzato		65	Calcolo automatizzato		38	Calcolo automatizzato		10	Calcolo in base agli ingredienti		333	Calcolo in base agli ingredienti		326	Calcolo in base agli ingredienti		0.06	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0.16	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		2.31	Calcolo in base agli ingredienti		5.5	Calcolo in base agli ingredienti		0.27	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		140	Calcolo in base agli ingredienti		300	Calcolo in base agli ingredienti		480	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		21	Calcolo in base agli ingredienti		80	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		nd			Si
1677			Riz Casimir con vitello, preparato		Cibi/Altri cibi salati/saporiti		per 100 g di parte edibile	527	Calcolo automatizzato		125	Calcolo automatizzato		3.4	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		17	Calcolo in base agli ingredienti		16.1	Calcolo in base agli ingredienti		3.4	Calcolo in base agli ingredienti		11.8	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		7.1	Calcolo in base agli ingredienti		0.8	Calcolo automatizzato		0	Calcolo in base agli ingredienti		72.6	Calcolo automatizzato		65	Calcolo automatizzato		38	Calcolo automatizzato		10	Calcolo in base agli ingredienti		334	Calcolo in base agli ingredienti		326	Calcolo in base agli ingredienti		0.05	Calcolo in base agli ingredienti		0.07	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		0.22	Calcolo in base agli ingredienti		0.83	Calcolo in base agli ingredienti		5.2	Calcolo in base agli ingredienti		0.39	Calcolo in base agli ingredienti		3.9	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		1.1	Calcolo in base agli ingredienti		140	Calcolo in base agli ingredienti		300	Calcolo in base agli ingredienti		480	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		20	Calcolo in base agli ingredienti		81	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		nd			Si
673	4594	1001233	Rognone di vitello, crudo		Carne e frattaglie/Vitello		per 100 g di parte edibile	470	Calcolo automatizzato		112	Calcolo automatizzato		5	-	9	2.2	-	9	1.2	-	9	0.3	-	9	364	-	9	1	-	9	tr.	-	22	0	-	22	0	-	22	15.8	-	9	0.4	Calcolo automatizzato		0	-	22	77	-	9	210	Calcolo automatizzato		210	Calcolo automatizzato		210	-	8	0	Stima	51	0	Stima	51	0.37	-	9	2.5	-	9	0.5	-	9	28.2	-	9	6.47	-	9	80	-	9	4	-	9	12.7	-	9	0.5	-	9	0.2	-	9	270	-	9	180	-	9	250	-	9	11	-	9	16	-	9	240	-	9	12	-	9	4.2	-	9	1.8	-	9	nd			No
805	4718	1001472	Rollmops 	Filetti di aringa marinati	Pesce/Prodotti della pesca		per 100 g di parte edibile	1130	Calcolo automatizzato		270	Calcolo automatizzato		15.9	-	13	3.7	-	13	7.9	-	13	3	-	13	60	-	13	19.6	-	13	18	-	13	0	Stima	51	0	-	22	12	-	13	3	Calcolo automatizzato		0	-	9	49.3	-	13	13	Calcolo automatizzato		13	Calcolo automatizzato		13	-	145	0	Stima	51	0	Stima	51	0.03	-	13	0.17	-	13	tr.	-	22	6.6	-	13	2.5	-	13	1.8	-	13	0.1	-	43	0	-	13	12.4	-	"13	61	993	998	999"	1.6	-	13	44	-	13	1180	-	13	tr.	-	22	30	-	13	6.4	-	13	52	-	13	0.9	-	9	32	-	13	0.6	-	9	nd			No
462	4423	1000944	Rosmarino, fresco		Verdure/Erbe aromatiche		per 100 g di parte edibile	260	Calcolo automatizzato		62	Calcolo automatizzato		2.5	-	9	0.5	-	9	0.1	-	9	1.4	-	9	0	-	9	7.7	-	9	7.6	-	9	0.1	-	9	2.9	-	9	0.8	-	9	0	Calcolo automatizzato		0	-	9	85	-	9	92	Calcolo automatizzato		46	Calcolo automatizzato		0	Stima	51	550	-	81	nd			0.09	-	9	0.12	-	5	0.05	-	5	0	-	9	0.17	-	9	0	-	9	0	-	9	16.5	-	5	0	-	9	0.86	-	5	160	-	9	8	-	9	33	-	9	210	-	9	36	-	9	12	-	9	4.8	-	9	1	-	9	0.5	-	9	nd			No
858	4693	1001529	Rösti (patate pronte da arrostire, prodotto pronto al consumo)		Prodotti a base di cereali, legumi e patate/Patate		per 100 g di parte edibile	495	Calcolo automatizzato		118	Calcolo automatizzato		3.7	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		18.5	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		17.7	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		1.1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		74.4	Calcolo automatizzato		1	Calcolo automatizzato		1	Calcolo automatizzato		0	Calcolo in base agli ingredienti		6	Calcolo in base agli ingredienti		4	Calcolo in base agli ingredienti		0.15	Calcolo in base agli ingredienti		0.02	Calcolo in base agli ingredienti		0.39	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.45	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		0.31	Calcolo in base agli ingredienti		11.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.39	Calcolo in base agli ingredienti		320	Calcolo in base agli ingredienti		430	Calcolo in base agli ingredienti		660	Calcolo in base agli ingredienti		5.6	Calcolo in base agli ingredienti		15	Calcolo in base agli ingredienti		34	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		28	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		nd			Si
468	4736	1000951	Rucola, cruda		Verdure/Verdure fresche		per 100 g di parte edibile	119	Calcolo automatizzato		28	Calcolo automatizzato		0.7	-	36	0.1	-	5	0.1	-	5	0.3	-	5	0	-	5	2.1	-	36	2.1	-	5	tr.	-	5	1.6	-	36	2.6	-	36	0.1	Calcolo automatizzato		0	-	36	91.7	-	36	473	Calcolo automatizzato		237	Calcolo automatizzato		0	Stima	51	2840	Stima	51	2840	-	130	0.04	-	36	0.09	-	36	0.07	-	36	0	-	22	0.3	-	36	97	-	5	tr.	-	22	15	-	5	0	-	5	0.43	-	5	370	-	36	27	-	36	tr.	-	22	160	-	36	tr.	-	22	52	-	5	1.5	-	36	tr.	-	22	0.4	-	36	nd			No
1203	4762		Salame affumicato		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	2120	Calcolo automatizzato		513	Calcolo automatizzato		47	Calcolo in base agli ingredienti		17.9	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		4.8	Calcolo in base agli ingredienti		85	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		21.4	Calcolo in base agli ingredienti		4	Calcolo automatizzato		0.1	Calcolo in base agli ingredienti		30.6	Calcolo automatizzato		8	Calcolo automatizzato		8	Calcolo automatizzato		8	Calcolo in base agli ingredienti		5	Calcolo in base agli ingredienti		5	Calcolo in base agli ingredienti		0.54	Calcolo in base agli ingredienti		0.25	Calcolo in base agli ingredienti		0.33	Calcolo in base agli ingredienti		3.3	Calcolo in base agli ingredienti		6.14	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.58	Calcolo in base agli ingredienti		70.8	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.76	Calcolo in base agli ingredienti		360	Calcolo in base agli ingredienti		1590	Calcolo in base agli ingredienti		2340	Calcolo in base agli ingredienti		5	Calcolo in base agli ingredienti		23	Calcolo in base agli ingredienti		180	Calcolo in base agli ingredienti		1.5	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		2.9	Calcolo in base agli ingredienti		nd			Si
784	4734	1001436	Salame di campagna		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	2200	Calcolo automatizzato		532	Calcolo automatizzato		49.5	Calcolo in base agli ingredienti		18.7	Calcolo in base agli ingredienti		23.2	Calcolo in base agli ingredienti		5.2	Calcolo in base agli ingredienti		84	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		0.8	Calcolo in base agli ingredienti		nd			0	Calcolo in base agli ingredienti		20.6	Calcolo in base agli ingredienti		3.9	Calcolo automatizzato		0.1	Calcolo in base agli ingredienti		28.9	Calcolo automatizzato		7	Calcolo automatizzato		7	Calcolo automatizzato		7	Calcolo in base agli ingredienti		4	Calcolo in base agli ingredienti		4	Calcolo in base agli ingredienti		0.55	Calcolo in base agli ingredienti		0.24	Calcolo in base agli ingredienti		0.33	Calcolo in base agli ingredienti		3.03	Calcolo in base agli ingredienti		5.84	Calcolo in base agli ingredienti		2.8	Calcolo in base agli ingredienti		0.55	Calcolo in base agli ingredienti		70.5	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.77	Calcolo in base agli ingredienti		340	Calcolo in base agli ingredienti		1580	Calcolo in base agli ingredienti		2330	Calcolo in base agli ingredienti		5.1	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		170	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		2.7	Calcolo in base agli ingredienti		nd			Si
1094	4313		Salame (linea economica)		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	1750	Calcolo automatizzato		422	Calcolo automatizzato		37.1	-	1032	13.6	-	1032	15.7	-	1032	3.1	-	1032	76	-	1032	tr.	-	1032	tr.	-	1032	0	Stima	1003	0	Stima	1003	22	-	1032	3.8	Calcolo automatizzato		0	Stima	1003	36	-	1032	0	Calcolo automatizzato		0	Calcolo automatizzato		tr.	-	1003	nd			nd			0.47	-	1032	0.15	-	1032	0.24	-	1032	1.1	-	1032	5.9	-	1032	nd			0.9	-	1032	13.7	-	1032	2.3	-	1032	tr.	-	1032	330	-	1032	1530	-	1032	2410	-	1032	tr.	-	1032	17	-	1032	nd			1.2	-	1032	nd			2.7	-	1032	12	-	1032	No
782	4763	1001433	Salame svizzero, maiale e manzo		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	2020	Calcolo automatizzato		488	Calcolo automatizzato		43.7	Calcolo in base agli ingredienti		16.6	Calcolo in base agli ingredienti		20.4	Calcolo in base agli ingredienti		4.5	Calcolo in base agli ingredienti		90	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		1.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		22	Calcolo in base agli ingredienti		4	Calcolo automatizzato		0.1	Calcolo in base agli ingredienti		32.8	Calcolo automatizzato		8	Calcolo automatizzato		7	Calcolo automatizzato		7	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.73	Calcolo in base agli ingredienti		0.25	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		2.82	Calcolo in base agli ingredienti		5.9	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		0.65	Calcolo in base agli ingredienti		42.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.73	Calcolo in base agli ingredienti		310	Calcolo in base agli ingredienti		1590	Calcolo in base agli ingredienti		2330	Calcolo in base agli ingredienti		3.8	Calcolo in base agli ingredienti		24	Calcolo in base agli ingredienti		170	Calcolo in base agli ingredienti		1.4	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		2.6	Calcolo in base agli ingredienti		nd			Si
1091	3799		Salame tipo nostrano		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	1520	Calcolo automatizzato		367	Calcolo automatizzato		30.1	-	1032	11.3	-	1032	13.4	-	1032	2.7	-	1032	84	-	1032	tr.	-	1032	tr.	-	1032	0	Stima	1003	0	Stima	1003	24.1	-	1032	3.9	Calcolo automatizzato		0	Stima	1003	40.2	-	1032	1	Calcolo automatizzato		0	Calcolo automatizzato		tr.	-	1003	5	Stima		5	Stima		0.55	-	1032	0.18	-	1032	0.31	-	1032	1.2	-	1032	7.3	-	1032	2.5	Stima		1	-	1032	18.6	-	1032	1.7	-	1032	tr.	-	1032	390	-	1032	1560	-	1032	2550	-	1032	tr.	-	1032	18	-	1032	200	-	1032	1.3	-	1032	0.8	Stima		3	-	1032	13	-	1032	No
783	3570	1001434	Salametto		Prodotti carnei e insaccati/Insaccati crudi		per 100 g di parte edibile	1420	Calcolo automatizzato		343	Calcolo automatizzato		31.4	Calcolo in base agli ingredienti		11.8	Calcolo in base agli ingredienti		14.7	Calcolo in base agli ingredienti		3.3	Calcolo in base agli ingredienti		59	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0.3	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		14.8	Calcolo in base agli ingredienti		2.8	Calcolo automatizzato		0	Calcolo in base agli ingredienti		53.5	Calcolo automatizzato		5	Calcolo automatizzato		5	Calcolo automatizzato		5	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		2	Calcolo in base agli ingredienti		0.46	Calcolo in base agli ingredienti		0.17	Calcolo in base agli ingredienti		0.28	Calcolo in base agli ingredienti		1.9	Calcolo in base agli ingredienti		3.95	Calcolo in base agli ingredienti		2.1	Calcolo in base agli ingredienti		0.41	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.52	Calcolo in base agli ingredienti		250	Calcolo in base agli ingredienti		1120	Calcolo in base agli ingredienti		1650	Calcolo in base agli ingredienti		3	Calcolo in base agli ingredienti		16	Calcolo in base agli ingredienti		130	Calcolo in base agli ingredienti		0.9	Calcolo in base agli ingredienti		0.6	Calcolo in base agli ingredienti		1.7	Calcolo in base agli ingredienti		nd			Si
947	4205	1001620	Salatini tipo sils, secchi (bretzel, sticks)		Snack salati/Bastonicini salati e brezel		per 100 g di parte edibile	1530	Calcolo automatizzato		361	Calcolo automatizzato		4.1	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		1.6	Calcolo in base agli ingredienti		1.2	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		72.1	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		71.4	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		8.6	Calcolo in base agli ingredienti		4.3	Calcolo automatizzato		0	Calcolo in base agli ingredienti		14.5	Calcolo automatizzato		0	Calcolo automatizzato		0	Calcolo automatizzato		nd			nd			nd			0.01	Calcolo in base agli ingredienti		0.04	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.67	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.1	Calcolo in base agli ingredienti		1.12	Calcolo in base agli ingredienti		120	Calcolo in base agli ingredienti		1710	Calcolo in base agli ingredienti		2490	Calcolo in base agli ingredienti		140	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		120	Calcolo in base agli ingredienti		0.7	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		nd			Si
762	4395	1001406	Sale da cucina con iodo		Diversi/Sale, spezie e aromi		per 100 g di parte edibile	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1698	0	Stima	51	0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1408	0	Stima	1408	98	Calcolo automatizzato		0	Stima	1408	0.1	-	1412	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	Stima	51	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	4	-	43	39200	-	1412	59800	-	1412	10	-	1412	1	-	1412	8	-	43	0.3	-	43	2500	-	1412	0.1	-	9	nd			No
10457			Sale da cucina con iodo e fluoro		Diversi/Sale, spezie e aromi		per 100 g di parte edibile	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1698	0	Stima	1408	0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1408	0	Stima	1408	100	Calcolo automatizzato		0	Stima	1408	0.1	-	1411	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	Stima	51	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	4	-	43	39900	-	1411	59900	-	1411	10	-	1411	1	-	1411	8	-	43	0.3	-	43	2500	-	1411	0.1	-	9	nd			No
634	4411	1001185	Sale da cucina senza iodo e fluoro		Diversi/Sale, spezie e aromi		per 100 g di parte edibile	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1698	0	Stima	1408	0	Stima	1408	0	Stima	1698	0	Stima	1698	0	Stima	1408	0	Stima	1408	100	Calcolo automatizzato		0	Stima	1408	0.1	-	1413	0	Calcolo automatizzato		0	Calcolo automatizzato		0	Stima	51	0	Stima	51	0	Stima	51	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	0	-	43	4	-	43	39900	-	1413	59900	-	1413	10	-	1413	1	-	1413	8	-	43	0.3	-	43	20	-	9	0.1	-	9	nd			No
193	3580	831001	Salmone, affumicato		Pesce/Pesci di mare		per 100 g di parte edibile	698	Calcolo automatizzato		167	Calcolo automatizzato		8.2	-	155	1.8	-	155	2.7	-	155	2.7	-	155	50	-	155	0	-	155	0	-	155	0	Stima	51	0	-	155	23.2	-	155	4.1	Calcolo automatizzato		0	Stima	51	62.5	-	88	7	Calcolo automatizzato		7	Calcolo automatizzato		7	-	155	0	Stima	51	0	-	155	0.25	-	155	0.16	-	155	0.64	-	155	4.3	-	155	8.7	-	155	3	-	155	0.71	-	145	0	-	155	6.3	-	"61	155	994	998	999"	1.8	-	155	410	-	155	1660	-	155	nd			10	-	155	27	-	155	310	-	155	0	-	155	56	-	88	0.4	-	155	nd			No
194	3642	831003	Salmone d'allevamento, crudo		Pesce/Pesci di mare		per 100 g di parte edibile	834	Calcolo automatizzato		200	Calcolo automatizzato		13.4	-	155	2.2	-	155	4.9	-	155	2.5	-	155	66	-	155	0	-	155	0	-	155	0	Stima	51	0	-	155	19.9	-	155	0.1	Calcolo automatizzato		0	Stima	51	67	-	155	11	Calcolo automatizzato		11	Calcolo automatizzato		11	-	155	0	Stima	51	0	-	155	0.21	-	155	0.14	-	155	0.5	-	155	6.9	-	155	8.2	-	155	13	-	155	2	-	145	1	-	155	8.3	-	"155	996	999"	1.4	-	155	440	-	155	57	-	155	nd			12	-	155	28	-	155	250	-	155	0.4	-	155	44	-	88	0.4	-	155	nd			No
13354			Salmone d'allevamento, filetto, al vapore (senza aggiunta di grassi o sale)		Pesce/Pesci di mare		per 100 g di parte edibile	1040	Calcolo automatizzato		250	Calcolo automatizzato		16.8	Calcolo in base agli ingredienti		2.8	Calcolo in base agli ingredienti		6.1	Calcolo in base agli ingredienti		3.1	Calcolo in base agli ingredienti		83	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		24.9	Calcolo in base agli ingredienti		0.2	Calcolo automatizzato		0	Calcolo in base agli ingredienti		58.4	Calcolo automatizzato		14	Calcolo automatizzato		14	Calcolo automatizzato		14	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0	Calcolo in base agli ingredienti		0.2	Calcolo in base agli ingredienti		0.12	Calcolo in base agli ingredienti		0.44	Calcolo in base agli ingredienti		6.9	Calcolo in base agli ingredienti		7.18	Calcolo in base agli ingredienti		11.4	Calcolo in base agli ingredienti		1.75	Calcolo in base agli ingredienti		1	Calcolo in base agli ingredienti		7.3	Calcolo in base agli ingredienti		1.23	Calcolo in base agli ingredienti		410	Calcolo in base agli ingredienti		61	Calcolo in base agli ingredienti		nd			15	Calcolo in base agli ingredienti		30	Calcolo in base agli ingredienti		260	Calcolo in base agli ingredienti		0.4	Calcolo in base agli ingredienti		49	Calcolo in base agli ingredienti		0.5	Calcolo in base agli ingredienti		nd			Si
